Size	Latency (us)	np	Algorithm
128	0.52	4	broadcast_binary_tree
256	0.57	4	broadcast_binary_tree
512	0.62	4	broadcast_binary_tree
1024	0.84	4	broadcast_binary_tree
2048	1.13	4	broadcast_binary_tree
4096	1.75	4	broadcast_binary_tree
8192	2.75	4	broadcast_binary_tree
16384	6.81	4	broadcast_binary_tree
32768	11.09	4	broadcast_binary_tree
65536	16.07	4	broadcast_binary_tree
131072	26.71	4	broadcast_binary_tree
262144	47.42	4	broadcast_binary_tree
524288	88.67	4	broadcast_binary_tree
1048576	178.08	4	broadcast_binary_tree
2097152	353.42	4	broadcast_binary_tree
4194304	760.63	4	broadcast_binary_tree
8	0.24	4	scatter_flat
16	0.21	4	scatter_flat
32	0.28	4	scatter_flat
64	0.28	4	scatter_flat
128	0.44	4	scatter_flat
256	0.48	4	scatter_flat
512	0.55	4	scatter_flat
1024	0.75	4	scatter_flat
2048	1.09	4	scatter_flat
4096	1.80	4	scatter_flat
8192	2.93	4	scatter_flat
16384	5.40	4	scatter_flat
32768	10.17	4	scatter_flat
65536	19.42	4	scatter_flat
131072	37.39	4	scatter_flat
262144	53.20	4	scatter_flat
524288	101.96	4	scatter_flat
1048576	229.81	4	scatter_flat
2097152	591.34	4	scatter_flat
4194304	2168.65	4	scatter_flat
8	0.35	4	scatter_binomial
16	0.39	4	scatter_binomial
32	0.42	4	scatter_binomial
64	0.50	4	scatter_binomial
128	0.60	4	scatter_binomial
256	0.62	4	scatter_binomial
512	0.78	4	scatter_binomial
1024	1.08	4	scatter_binomial
2048	1.63	4	scatter_binomial
4096	2.64	4	scatter_binomial
8192	4.16	4	scatter_binomial
16384	7.39	4	scatter_binomial
32768	13.69	4	scatter_binomial
65536	26.08	4	scatter_binomial
131072	39.95	4	scatter_binomial
262144	78.33	4	scatter_binomial
524288	173.24	4	scatter_binomial
1048576	419.67	4	scatter_binomial
2097152	1036.74	4	scatter_binomial
4194304	3073.61	4	scatter_binomial
8	0.32	4	scatter_nb
16	0.37	4	scatter_nb
32	0.40	4	scatter_nb
64	0.45	4	scatter_nb
128	0.54	4	scatter_nb
256	0.61	4	scatter_nb
512	0.76	4	scatter_nb
1024	1.06	4	scatter_nb
2048	1.09	4	scatter_nb
4096	2.62	4	scatter_nb
8192	2.95	4	scatter_nb
16384	5.42	4	scatter_nb
32768	9.13	4	scatter_nb
65536	15.51	4	scatter_nb
131072	28.74	4	scatter_nb
262144	58.60	4	scatter_nb
524288	124.24	4	scatter_nb
1048576	225.07	4	scatter_nb
2097152	586.79	4	scatter_nb
4194304	2093.65	4	scatter_nb
8	0.89	6	broadcast_flat
16	0.83	6	broadcast_flat
32	1.02	6	broadcast_flat
64	0.86	6	broadcast_flat
128	1.08	6	broadcast_flat
256	1.08	6	broadcast_flat
512	1.09	6	broadcast_flat
1024	1.47	6	broadcast_flat
2048	1.89	6	broadcast_flat
4096	2.83	6	broadcast_flat
8192	3.88	6	broadcast_flat
16384	6.69	6	broadcast_flat
32768	11.71	6	broadcast_flat
65536	22.12	6	broadcast_flat
131072	40.08	6	broadcast_flat
262144	73.91	6	broadcast_flat
524288	158.09	6	broadcast_flat
1048576	290.67	6	broadcast_flat
2097152	585.86	6	broadcast_flat
4194304	1233.81	6	broadcast_flat
8	0.35	6	broadcast_chain
16	0.36	6	broadcast_chain
32	0.45	6	broadcast_chain
64	0.44	6	broadcast_chain
128	0.69	6	broadcast_chain
256	0.71	6	broadcast_chain
512	0.80	6	broadcast_chain
1024	1.06	6	broadcast_chain
2048	1.43	6	broadcast_chain
4096	2.22	6	broadcast_chain
8192	3.37	6	broadcast_chain
16384	7.71	6	broadcast_chain
32768	13.52	6	broadcast_chain
65536	24.59	6	broadcast_chain
131072	45.04	6	broadcast_chain
262144	87.44	6	broadcast_chain
524288	167.56	6	broadcast_chain
1048576	318.35	6	broadcast_chain
2097152	600.03	6	broadcast_chain
4194304	1270.81	6	broadcast_chain
8	0.88	6	broadcast_binary_tree
16	0.84	6	broadcast_binary_tree
32	0.97	6	broadcast_binary_tree
64	0.87	6	broadcast_binary_tree
128	1.13	6	broadcast_binary_tree
256	1.13	6	broadcast_binary_tree
512	1.19	6	broadcast_binary_tree
1024	1.47	6	broadcast_binary_tree
2048	1.84	6	broadcast_binary_tree
4096	2.71	6	broadcast_binary_tree
8192	3.97	6	broadcast_binary_tree
16384	9.51	6	broadcast_binary_tree
32768	14.04	6	broadcast_binary_tree
65536	23.14	6	broadcast_binary_tree
131072	41.40	6	broadcast_binary_tree
262144	78.70	6	broadcast_binary_tree
524288	154.10	6	broadcast_binary_tree
1048576	291.03	6	broadcast_binary_tree
2097152	545.81	6	broadcast_binary_tree
4194304	1528.68	6	broadcast_binary_tree
8	0.34	6	scatter_flat
16	0.33	6	scatter_flat
32	0.45	6	scatter_flat
64	0.42	6	scatter_flat
128	0.71	6	scatter_flat
256	0.77	6	scatter_flat
512	0.84	6	scatter_flat
1024	1.11	6	scatter_flat
2048	1.59	6	scatter_flat
4096	2.52	6	scatter_flat
8192	4.01	6	scatter_flat
16384	7.34	6	scatter_flat
32768	13.86	6	scatter_flat
65536	26.84	6	scatter_flat
131072	54.22	6	scatter_flat
262144	71.98	6	scatter_flat
524288	133.87	6	scatter_flat
1048576	349.10	6	scatter_flat
2097152	1216.84	6	scatter_flat
4194304	3841.08	6	scatter_flat
8	0.48	6	scatter_binomial
16	0.52	6	scatter_binomial
32	0.55	6	scatter_binomial
64	0.69	6	scatter_binomial
128	0.80	6	scatter_binomial
256	0.86	6	scatter_binomial
512	1.06	6	scatter_binomial
1024	1.53	6	scatter_binomial
2048	2.36	6	scatter_binomial
4096	3.73	6	scatter_binomial
8192	5.88	6	scatter_binomial
16384	10.43	6	scatter_binomial
32768	19.42	6	scatter_binomial
65536	36.08	6	scatter_binomial
131072	50.75	6	scatter_binomial
262144	120.42	6	scatter_binomial
524288	265.30	6	scatter_binomial
1048576	684.51	6	scatter_binomial
2097152	2017.38	6	scatter_binomial
4194304	5147.98	6	scatter_binomial
8	0.46	6	scatter_nb
16	0.52	6	scatter_nb
32	0.53	6	scatter_nb
64	0.69	6	scatter_nb
128	0.82	6	scatter_nb
256	0.92	6	scatter_nb
512	1.11	6	scatter_nb
1024	1.51	6	scatter_nb
2048	1.69	6	scatter_nb
4096	3.75	6	scatter_nb
8192	4.29	6	scatter_nb
16384	7.85	6	scatter_nb
32768	11.85	6	scatter_nb
65536	23.13	6	scatter_nb
131072	45.76	6	scatter_nb
262144	91.94	6	scatter_nb
524288	124.68	6	scatter_nb
1048576	351.52	6	scatter_nb
2097152	1260.35	6	scatter_nb
4194304	3858.86	6	scatter_nb
8	0.65	8	broadcast_flat
16	0.66	8	broadcast_flat
32	0.87	8	broadcast_flat
64	0.91	8	broadcast_flat
128	1.32	8	broadcast_flat
256	1.34	8	broadcast_flat
512	1.36	8	broadcast_flat
1024	1.74	8	broadcast_flat
2048	2.37	8	broadcast_flat
4096	3.40	8	broadcast_flat
8192	4.99	8	broadcast_flat
16384	8.36	8	broadcast_flat
32768	15.07	8	broadcast_flat
65536	29.57	8	broadcast_flat
131072	57.50	8	broadcast_flat
262144	113.66	8	broadcast_flat
524288	228.69	8	broadcast_flat
1048576	444.68	8	broadcast_flat
2097152	857.48	8	broadcast_flat
4194304	1798.55	8	broadcast_flat
8	0.58	8	broadcast_chain
16	0.58	8	broadcast_chain
32	0.68	8	broadcast_chain
64	0.68	8	broadcast_chain
128	1.10	8	broadcast_chain
256	1.13	8	broadcast_chain
512	1.19	8	broadcast_chain
1024	1.44	8	broadcast_chain
2048	1.93	8	broadcast_chain
4096	2.84	8	broadcast_chain
8192	4.35	8	broadcast_chain
16384	10.23	8	broadcast_chain
32768	16.34	8	broadcast_chain
65536	29.04	8	broadcast_chain
131072	53.65	8	broadcast_chain
262144	103.18	8	broadcast_chain
524288	197.44	8	broadcast_chain
1048576	379.63	8	broadcast_chain
2097152	747.84	8	broadcast_chain
4194304	1754.13	8	broadcast_chain
8	0.70	8	broadcast_binary_tree
16	0.72	8	broadcast_binary_tree
32	0.81	8	broadcast_binary_tree
64	0.81	8	broadcast_binary_tree
128	1.17	8	broadcast_binary_tree
256	1.39	8	broadcast_binary_tree
512	1.34	8	broadcast_binary_tree
1024	1.60	8	broadcast_binary_tree
2048	2.11	8	broadcast_binary_tree
4096	3.08	8	broadcast_binary_tree
8192	4.62	8	broadcast_binary_tree
16384	11.45	8	broadcast_binary_tree
32768	17.29	8	broadcast_binary_tree
65536	29.59	8	broadcast_binary_tree
131072	52.71	8	broadcast_binary_tree
262144	99.48	8	broadcast_binary_tree
524288	188.89	8	broadcast_binary_tree
1048576	360.13	8	broadcast_binary_tree
2097152	752.06	8	broadcast_binary_tree
4194304	2071.76	8	broadcast_binary_tree
8	0.66	8	scatter_flat
16	0.65	8	scatter_flat
32	0.83	8	scatter_flat
64	0.84	8	scatter_flat
128	1.30	8	scatter_flat
256	1.35	8	scatter_flat
512	1.38	8	scatter_flat
1024	1.82	8	scatter_flat
2048	2.41	8	scatter_flat
4096	3.51	8	scatter_flat
8192	5.42	8	scatter_flat
16384	9.67	8	scatter_flat
32768	18.12	8	scatter_flat
65536	34.53	8	scatter_flat
131072	72.15	8	scatter_flat
262144	146.63	8	scatter_flat
524288	180.87	8	scatter_flat
1048576	472.45	8	scatter_flat
2097152	1955.84	8	scatter_flat
4194304	5081.37	8	scatter_flat
8	0.70	8	scatter_binomial
16	0.75	8	scatter_binomial
32	0.89	8	scatter_binomial
64	1.10	8	scatter_binomial
128	1.24	8	scatter_binomial
256	1.37	8	scatter_binomial
512	1.64	8	scatter_binomial
1024	2.34	8	scatter_binomial
2048	3.49	8	scatter_binomial
4096	5.31	8	scatter_binomial
8192	8.52	8	scatter_binomial
16384	15.22	8	scatter_binomial
32768	28.32	8	scatter_binomial
65536	41.84	8	scatter_binomial
131072	90.79	8	scatter_binomial
262144	213.48	8	scatter_binomial
524288	454.20	8	scatter_binomial
1048576	1280.40	8	scatter_binomial
2097152	3683.15	8	scatter_binomial
4194304	8413.39	8	scatter_binomial
8	0.74	8	scatter_nb
16	0.76	8	scatter_nb
32	0.90	8	scatter_nb
64	1.06	8	scatter_nb
128	1.22	8	scatter_nb
256	1.32	8	scatter_nb
512	1.65	8	scatter_nb
1024	2.30	8	scatter_nb
2048	3.46	8	scatter_nb
4096	5.24	8	scatter_nb
8192	8.99	8	scatter_nb
16384	7.23	8	scatter_nb
32768	14.53	8	scatter_nb
65536	24.44	8	scatter_nb
131072	49.17	8	scatter_nb
262144	116.91	8	scatter_nb
524288	148.72	8	scatter_nb
1048576	453.50	8	scatter_nb
2097152	1947.08	8	scatter_nb
4194304	4922.20	8	scatter_nb
8	0.83	10	broadcast_flat
16	0.85	10	broadcast_flat
32	1.04	10	broadcast_flat
64	0.96	10	broadcast_flat
128	1.51	10	broadcast_flat
256	1.55	10	broadcast_flat
512	1.53	10	broadcast_flat
1024	2.16	10	broadcast_flat
2048	2.78	10	broadcast_flat
4096	4.02	10	broadcast_flat
8192	5.93	10	broadcast_flat
16384	10.32	10	broadcast_flat
32768	18.61	10	broadcast_flat
65536	36.02	10	broadcast_flat
131072	70.88	10	broadcast_flat
262144	140.63	10	broadcast_flat
524288	276.69	10	broadcast_flat
1048576	533.82	10	broadcast_flat
2097152	1102.83	10	broadcast_flat
4194304	2214.04	10	broadcast_flat
8	0.88	10	broadcast_chain
16	0.89	10	broadcast_chain
32	0.99	10	broadcast_chain
64	0.97	10	broadcast_chain
128	1.33	10	broadcast_chain
256	1.37	10	broadcast_chain
512	1.43	10	broadcast_chain
1024	1.80	10	broadcast_chain
2048	2.29	10	broadcast_chain
4096	3.34	10	broadcast_chain
8192	5.04	10	broadcast_chain
16384	12.14	10	broadcast_chain
32768	17.57	10	broadcast_chain
65536	29.85	10	broadcast_chain
131072	56.06	10	broadcast_chain
262144	111.18	10	broadcast_chain
524288	218.04	10	broadcast_chain
1048576	434.27	10	broadcast_chain
2097152	909.04	10	broadcast_chain
4194304	2349.10	10	broadcast_chain
8	0.91	10	broadcast_binary_tree
16	0.92	10	broadcast_binary_tree
32	1.05	10	broadcast_binary_tree
64	1.02	10	broadcast_binary_tree
128	1.38	10	broadcast_binary_tree
256	1.42	10	broadcast_binary_tree
512	1.49	10	broadcast_binary_tree
1024	1.85	10	broadcast_binary_tree
2048	2.42	10	broadcast_binary_tree
4096	3.46	10	broadcast_binary_tree
8192	5.32	10	broadcast_binary_tree
16384	13.55	10	broadcast_binary_tree
32768	20.37	10	broadcast_binary_tree
65536	33.49	10	broadcast_binary_tree
131072	59.03	10	broadcast_binary_tree
262144	110.83	10	broadcast_binary_tree
524288	209.13	10	broadcast_binary_tree
1048576	407.12	10	broadcast_binary_tree
2097152	925.69	10	broadcast_binary_tree
4194304	2463.68	10	broadcast_binary_tree
8	0.91	10	scatter_flat
16	0.91	10	scatter_flat
32	1.10	10	scatter_flat
64	1.06	10	scatter_flat
128	1.62	10	scatter_flat
256	1.64	10	scatter_flat
512	1.72	10	scatter_flat
1024	2.38	10	scatter_flat
2048	2.94	10	scatter_flat
4096	4.22	10	scatter_flat
8192	6.45	10	scatter_flat
16384	11.59	10	scatter_flat
32768	21.74	10	scatter_flat
65536	41.17	10	scatter_flat
131072	91.55	10	scatter_flat
262144	100.49	10	scatter_flat
524288	219.17	10	scatter_flat
1048576	599.72	10	scatter_flat
2097152	2644.16	10	scatter_flat
4194304	6207.91	10	scatter_flat
8	1.03	10	scatter_binomial
16	1.08	10	scatter_binomial
32	1.20	10	scatter_binomial
64	1.42	10	scatter_binomial
128	1.58	10	scatter_binomial
256	1.77	10	scatter_binomial
512	2.06	10	scatter_binomial
1024	2.73	10	scatter_binomial
2048	3.91	10	scatter_binomial
4096	5.83	10	scatter_binomial
8192	9.47	10	scatter_binomial
16384	16.74	10	scatter_binomial
32768	31.09	10	scatter_binomial
65536	51.78	10	scatter_binomial
131072	94.41	10	scatter_binomial
262144	218.24	10	scatter_binomial
524288	489.10	10	scatter_binomial
1048576	1486.27	10	scatter_binomial
2097152	4165.76	10	scatter_binomial
4194304	9215.28	10	scatter_binomial
8	0.97	10	scatter_nb
16	1.07	10	scatter_nb
32	1.15	10	scatter_nb
64	1.40	10	scatter_nb
128	1.54	10	scatter_nb
256	1.69	10	scatter_nb
512	2.02	10	scatter_nb
1024	2.69	10	scatter_nb
2048	3.89	10	scatter_nb
4096	5.79	10	scatter_nb
8192	9.44	10	scatter_nb
16384	8.69	10	scatter_nb
32768	16.61	10	scatter_nb
65536	34.70	10	scatter_nb
131072	57.91	10	scatter_nb
262144	93.38	10	scatter_nb
524288	147.82	10	scatter_nb
1048576	585.78	10	scatter_nb
2097152	2579.78	10	scatter_nb
4194304	6001.96	10	scatter_nb
8	0.96	12	broadcast_flat
16	0.90	12	broadcast_flat
32	1.22	12	broadcast_flat
64	1.12	12	broadcast_flat
128	1.81	12	broadcast_flat
256	1.82	12	broadcast_flat
512	2.01	12	broadcast_flat
1024	2.54	12	broadcast_flat
2048	3.27	12	broadcast_flat
4096	4.69	12	broadcast_flat
8192	6.85	12	broadcast_flat
16384	11.39	12	broadcast_flat
32768	21.16	12	broadcast_flat
65536	41.67	12	broadcast_flat
131072	81.88	12	broadcast_flat
262144	167.95	12	broadcast_flat
524288	331.71	12	broadcast_flat
1048576	631.95	12	broadcast_flat
2097152	1147.23	12	broadcast_flat
4194304	2294.02	12	broadcast_flat
8	0.98	12	broadcast_chain
16	0.94	12	broadcast_chain
32	1.07	12	broadcast_chain
64	1.05	12	broadcast_chain
128	1.48	12	broadcast_chain
256	1.49	12	broadcast_chain
512	1.54	12	broadcast_chain
1024	1.93	12	broadcast_chain
2048	2.47	12	broadcast_chain
4096	3.59	12	broadcast_chain
8192	5.55	12	broadcast_chain
16384	13.67	12	broadcast_chain
32768	21.03	12	broadcast_chain
65536	36.59	12	broadcast_chain
131072	68.57	12	broadcast_chain
262144	130.81	12	broadcast_chain
524288	241.07	12	broadcast_chain
1048576	469.14	12	broadcast_chain
2097152	1068.00	12	broadcast_chain
4194304	2668.30	12	broadcast_chain
8	0.99	12	broadcast_binary_tree
16	0.95	12	broadcast_binary_tree
32	1.12	12	broadcast_binary_tree
64	1.10	12	broadcast_binary_tree
128	1.45	12	broadcast_binary_tree
256	1.50	12	broadcast_binary_tree
512	1.59	12	broadcast_binary_tree
1024	1.98	12	broadcast_binary_tree
2048	2.62	12	broadcast_binary_tree
4096	3.83	12	broadcast_binary_tree
8192	5.82	12	broadcast_binary_tree
16384	14.62	12	broadcast_binary_tree
32768	21.95	12	broadcast_binary_tree
65536	36.53	12	broadcast_binary_tree
131072	64.44	12	broadcast_binary_tree
262144	121.11	12	broadcast_binary_tree
524288	224.44	12	broadcast_binary_tree
1048576	465.95	12	broadcast_binary_tree
2097152	1096.26	12	broadcast_binary_tree
4194304	2802.04	12	broadcast_binary_tree
8	0.90	12	scatter_flat
16	0.90	12	scatter_flat
32	1.20	12	scatter_flat
64	1.14	12	scatter_flat
128	1.78	12	scatter_flat
256	1.84	12	scatter_flat
512	1.92	12	scatter_flat
1024	2.74	12	scatter_flat
2048	3.39	12	scatter_flat
4096	4.86	12	scatter_flat
8192	7.50	12	scatter_flat
16384	13.51	12	scatter_flat
32768	25.28	12	scatter_flat
65536	48.23	12	scatter_flat
131072	125.75	12	scatter_flat
262144	117.54	12	scatter_flat
524288	248.77	12	scatter_flat
1048576	761.05	12	scatter_flat
2097152	3074.65	12	scatter_flat
4194304	6997.38	12	scatter_flat
8	0.90	12	scatter_binomial
16	0.92	12	scatter_binomial
32	1.09	12	scatter_binomial
64	1.24	12	scatter_binomial
128	1.42	12	scatter_binomial
256	1.62	12	scatter_binomial
512	2.02	12	scatter_binomial
1024	2.87	12	scatter_binomial
2048	4.34	12	scatter_binomial
4096	6.76	12	scatter_binomial
8192	11.15	12	scatter_binomial
16384	20.16	12	scatter_binomial
32768	37.91	12	scatter_binomial
65536	52.32	12	scatter_binomial
131072	156.11	12	scatter_binomial
262144	290.95	12	scatter_binomial
524288	651.87	12	scatter_binomial
1048576	2024.04	12	scatter_binomial
2097152	5286.60	12	scatter_binomial
4194304	11337.66	12	scatter_binomial
8	0.89	12	scatter_nb
16	0.92	12	scatter_nb
32	1.11	12	scatter_nb
64	1.25	12	scatter_nb
128	1.46	12	scatter_nb
256	1.61	12	scatter_nb
512	1.98	12	scatter_nb
1024	2.82	12	scatter_nb
2048	4.32	12	scatter_nb
4096	6.77	12	scatter_nb
8192	11.16	12	scatter_nb
16384	10.14	12	scatter_nb
32768	19.71	12	scatter_nb
65536	34.02	12	scatter_nb
131072	70.13	12	scatter_nb
262144	107.18	12	scatter_nb
524288	184.02	12	scatter_nb
1048576	748.00	12	scatter_nb
2097152	3080.58	12	scatter_nb
4194304	6940.37	12	scatter_nb
8	0.97	14	broadcast_flat
16	0.98	14	broadcast_flat
32	1.25	14	broadcast_flat
64	1.16	14	broadcast_flat
128	2.11	14	broadcast_flat
256	2.21	14	broadcast_flat
512	2.27	14	broadcast_flat
1024	3.16	14	broadcast_flat
2048	3.99	14	broadcast_flat
4096	5.73	14	broadcast_flat
8192	8.55	14	broadcast_flat
16384	15.41	14	broadcast_flat
32768	29.96	14	broadcast_flat
65536	61.04	14	broadcast_flat
131072	132.93	14	broadcast_flat
262144	237.78	14	broadcast_flat
524288	482.10	14	broadcast_flat
1048576	899.86	14	broadcast_flat
2097152	1503.81	14	broadcast_flat
4194304	2840.42	14	broadcast_flat
8	1.30	14	broadcast_chain
16	1.24	14	broadcast_chain
32	1.42	14	broadcast_chain
64	1.30	14	broadcast_chain
128	1.74	14	broadcast_chain
256	1.69	14	broadcast_chain
512	1.76	14	broadcast_chain
1024	2.22	14	broadcast_chain
2048	2.83	14	broadcast_chain
4096	4.07	14	broadcast_chain
8192	6.37	14	broadcast_chain
16384	15.31	14	broadcast_chain
32768	24.15	14	broadcast_chain
65536	41.66	14	broadcast_chain
131072	78.03	14	broadcast_chain
262144	148.25	14	broadcast_chain
524288	280.92	14	broadcast_chain
1048576	527.85	14	broadcast_chain
2097152	1122.39	14	broadcast_chain
4194304	2826.49	14	broadcast_chain
8	1.24	14	broadcast_binary_tree
16	1.14	14	broadcast_binary_tree
32	1.50	14	broadcast_binary_tree
64	1.24	14	broadcast_binary_tree
128	1.74	14	broadcast_binary_tree
256	1.71	14	broadcast_binary_tree
512	1.81	14	broadcast_binary_tree
1024	2.27	14	broadcast_binary_tree
2048	2.96	14	broadcast_binary_tree
4096	4.32	14	broadcast_binary_tree
8192	6.69	14	broadcast_binary_tree
16384	16.54	14	broadcast_binary_tree
32768	25.78	14	broadcast_binary_tree
65536	44.43	14	broadcast_binary_tree
131072	78.56	14	broadcast_binary_tree
262144	147.78	14	broadcast_binary_tree
524288	292.83	14	broadcast_binary_tree
1048576	541.48	14	broadcast_binary_tree
2097152	1208.75	14	broadcast_binary_tree
4194304	2980.84	14	broadcast_binary_tree
8	1.00	14	scatter_flat
16	0.99	14	scatter_flat
32	1.25	14	scatter_flat
64	1.21	14	scatter_flat
128	2.11	14	scatter_flat
256	2.19	14	scatter_flat
512	2.42	14	scatter_flat
1024	3.31	14	scatter_flat
2048	4.08	14	scatter_flat
4096	5.84	14	scatter_flat
8192	9.05	14	scatter_flat
16384	16.36	14	scatter_flat
32768	31.13	14	scatter_flat
65536	60.23	14	scatter_flat
131072	134.86	14	scatter_flat
262144	139.89	14	scatter_flat
524288	286.53	14	scatter_flat
1048576	889.50	14	scatter_flat
2097152	3415.88	14	scatter_flat
4194304	7787.57	14	scatter_flat
8	0.86	14	scatter_binomial
16	0.96	14	scatter_binomial
32	1.10	14	scatter_binomial
64	1.36	14	scatter_binomial
128	1.60	14	scatter_binomial
256	1.83	14	scatter_binomial
512	2.38	14	scatter_binomial
1024	3.61	14	scatter_binomial
2048	5.79	14	scatter_binomial
4096	8.94	14	scatter_binomial
8192	15.01	14	scatter_binomial
16384	27.47	14	scatter_binomial
32768	51.90	14	scatter_binomial
65536	76.18	14	scatter_binomial
131072	205.76	14	scatter_binomial
262144	468.08	14	scatter_binomial
524288	982.16	14	scatter_binomial
1048576	2757.77	14	scatter_binomial
2097152	6768.61	14	scatter_binomial
