Size	Latency (us)	np	Algorithm
2097152	2259.14	12	scatter_binomial
4194304	6493.07	12	scatter_binomial
8	0.75	3	broadcast_flat
16	0.77	3	broadcast_flat
32	0.76	3	broadcast_flat
64	0.73	3	broadcast_flat
128	1.11	3	broadcast_flat
256	1.51	3	broadcast_flat
512	1.3	3	broadcast_flat
1024	1.57	3	broadcast_flat
2048	2.08	3	broadcast_flat
4096	2.98	3	broadcast_flat
8192	4.53	3	broadcast_flat
16384	6.56	3	broadcast_flat
32768	10.84	3	broadcast_flat
65536	14.31	3	broadcast_flat
131072	46.72	3	broadcast_flat
262144	37.71	3	broadcast_flat
524288	69.92	3	broadcast_flat
1048576	141.47	3	broadcast_flat
2097152	277.52	3	broadcast_flat
4194304	555.58	3	broadcast_flat
8	0.62	3	broadcast_chain
16	0.62	3	broadcast_chain
32	0.72	3	broadcast_chain
64	0.74	3	broadcast_chain
128	1.12	3	broadcast_chain
256	1.15	3	broadcast_chain
512	1.32	3	broadcast_chain
1024	1.6	3	broadcast_chain
2048	2.11	3	broadcast_chain
4096	2.95	3	broadcast_chain
8192	4.55	3	broadcast_chain
16384	6.6	3	broadcast_chain
32768	10.94	3	broadcast_chain
65536	15.81	3	broadcast_chain
131072	24.54	3	broadcast_chain
262144	38.56	3	broadcast_chain
524288	65.96	3	broadcast_chain
1048576	133.47	3	broadcast_chain
2097152	263.16	3	broadcast_chain
4194304	533.61	3	broadcast_chain
8	0.57	3	broadcast_binary_tree
16	0.58	3	broadcast_binary_tree
32	0.75	3	broadcast_binary_tree
64	0.72	3	broadcast_binary_tree
128	1.12	3	broadcast_binary_tree
256	1.16	3	broadcast_binary_tree
512	1.3	3	broadcast_binary_tree
1024	1.56	3	broadcast_binary_tree
2048	2.09	3	broadcast_binary_tree
4096	2.95	3	broadcast_binary_tree
8192	4.53	3	broadcast_binary_tree
16384	6.82	3	broadcast_binary_tree
32768	10.93	3	broadcast_binary_tree
65536	15.18	3	broadcast_binary_tree
131072	23.72	3	broadcast_binary_tree
262144	38.3	3	broadcast_binary_tree
524288	70.48	3	broadcast_binary_tree
1048576	142.26	3	broadcast_binary_tree
2097152	277.34	3	broadcast_binary_tree
4194304	547.97	3	broadcast_binary_tree
8	0.61	3	scatter_flat
16	0.62	3	scatter_flat
32	0.71	3	scatter_flat
64	0.71	3	scatter_flat
128	1.14	3	scatter_flat
256	1.21	3	scatter_flat
512	1.4	3	scatter_flat
1024	1.61	3	scatter_flat
2048	2.13	3	scatter_flat
4096	3.04	3	scatter_flat
8192	4.77	3	scatter_flat
16384	8.36	3	scatter_flat
32768	15.5	3	scatter_flat
65536	29.57	3	scatter_flat
131072	23.41	3	scatter_flat
262144	40.98	3	scatter_flat
524288	75.45	3	scatter_flat
1048576	181.69	3	scatter_flat
2097152	448.58	3	scatter_flat
4194304	959.68	3	scatter_flat
8	0.63	3	scatter_binomial
16	0.63	3	scatter_binomial
32	0.74	3	scatter_binomial
64	0.74	3	scatter_binomial
128	1.17	3	scatter_binomial
256	1.18	3	scatter_binomial
512	1.36	3	scatter_binomial
1024	1.59	3	scatter_binomial
2048	2.14	3	scatter_binomial
4096	3.08	3	scatter_binomial
8192	4.83	3	scatter_binomial
16384	8.21	3	scatter_binomial
32768	15.22	3	scatter_binomial
65536	29.35	3	scatter_binomial
131072	57.13	3	scatter_binomial
262144	40.97	3	scatter_binomial
524288	78.45	3	scatter_binomial
1048576	178.14	3	scatter_binomial
2097152	451.65	3	scatter_binomial
4194304	974.6	3	scatter_binomial
8	0.69	3	scatter_nb
16	0.69	3	scatter_nb
32	0.76	3	scatter_nb
64	0.73	3	scatter_nb
128	1.03	3	scatter_nb
256	1.05	3	scatter_nb
512	1.17	3	scatter_nb
1024	1.31	3	scatter_nb
2048	1.67	3	scatter_nb
4096	2.46	3	scatter_nb
8192	4.02	3	scatter_nb
16384	7.07	3	scatter_nb
32768	13.23	3	scatter_nb
65536	25.22	3	scatter_nb
131072	49.04	3	scatter_nb
262144	43.31	3	scatter_nb
524288	86.99	3	scatter_nb
1048576	248.6	3	scatter_nb
2097152	572.58	3	scatter_nb
4194304	1238.78	3	scatter_nb
8	0.81	6	broadcast_flat
16	0.82	6	broadcast_flat
32	0.96	6	broadcast_flat
64	0.95	6	broadcast_flat
128	1.5	6	broadcast_flat
256	1.54	6	broadcast_flat
512	1.71	6	broadcast_flat
1024	2.07	6	broadcast_flat
2048	3.02	6	broadcast_flat
4096	4.11	6	broadcast_flat
8192	8.19	6	broadcast_flat
16384	10.92	6	broadcast_flat
32768	17.51	6	broadcast_flat
65536	34.64	6	broadcast_flat
131072	70.55	6	broadcast_flat
262144	142.52	6	broadcast_flat
524288	280.92	6	broadcast_flat
1048576	877.89	6	broadcast_flat
2097152	1774.7	6	broadcast_flat
4194304	3607.95	6	broadcast_flat
8	0.68	6	broadcast_chain
16	0.67	6	broadcast_chain
32	0.88	6	broadcast_chain
64	0.88	6	broadcast_chain
128	1.74	6	broadcast_chain
256	1.81	6	broadcast_chain
512	2.08	6	broadcast_chain
1024	2.59	6	broadcast_chain
2048	3.56	6	broadcast_chain
4096	5.24	6	broadcast_chain
8192	8.35	6	broadcast_chain
16384	12.93	6	broadcast_chain
32768	19.88	6	broadcast_chain
65536	38.04	6	broadcast_chain
131072	73.71	6	broadcast_chain
262144	170.73	6	broadcast_chain
524288	328.3	6	broadcast_chain
1048576	520.41	6	broadcast_chain
2097152	862.94	6	broadcast_chain
4194304	1556.52	6	broadcast_chain
8	0.79	6	broadcast_binary_tree
16	0.79	6	broadcast_binary_tree
32	0.95	6	broadcast_binary_tree
64	0.95	6	broadcast_binary_tree
128	1.49	6	broadcast_binary_tree
256	1.54	6	broadcast_binary_tree
512	1.71	6	broadcast_binary_tree
1024	2.1	6	broadcast_binary_tree
2048	3.05	6	broadcast_binary_tree
4096	4.15	6	broadcast_binary_tree
8192	6.47	6	broadcast_binary_tree
16384	11.13	6	broadcast_binary_tree
32768	17.39	6	broadcast_binary_tree
65536	30.75	6	broadcast_binary_tree
131072	49.54	6	broadcast_binary_tree
262144	91.26	6	broadcast_binary_tree
524288	174.26	6	broadcast_binary_tree
1048576	328.05	6	broadcast_binary_tree
2097152	593.79	6	broadcast_binary_tree
4194304	1126.34	6	broadcast_binary_tree
8	0.61	6	scatter_flat
16	0.66	6	scatter_flat
32	0.71	6	scatter_flat
64	0.86	6	scatter_flat
128	1.25	6	scatter_flat
256	1.3	6	scatter_flat
512	1.51	6	scatter_flat
1024	2.09	6	scatter_flat
2048	3.42	6	scatter_flat
4096	4.65	6	scatter_flat
8192	8.2	6	scatter_flat
16384	14.85	6	scatter_flat
32768	16.2	6	scatter_flat
65536	29.72	6	scatter_flat
131072	59.14	6	scatter_flat
262144	120.41	6	scatter_flat
524288	127.38	6	scatter_flat
1048576	338.07	6	scatter_flat
2097152	839.41	6	scatter_flat
4194304	2724.02	6	scatter_flat
8	0.66	6	scatter_binomial
16	0.65	6	scatter_binomial
32	0.73	6	scatter_binomial
64	0.72	6	scatter_binomial
128	1.57	6	scatter_binomial
256	1.65	6	scatter_binomial
512	1.91	6	scatter_binomial
1024	2.32	6	scatter_binomial
2048	3.43	6	scatter_binomial
4096	5.18	6	scatter_binomial
8192	8.18	6	scatter_binomial
16384	14.67	6	scatter_binomial
32768	27.92	6	scatter_binomial
65536	54.27	6	scatter_binomial
131072	105.63	6	scatter_binomial
262144	66.07	6	scatter_binomial
524288	135.8	6	scatter_binomial
1048576	336.51	6	scatter_binomial
2097152	822.44	6	scatter_binomial
4194304	2786.52	6	scatter_binomial
8	0.62	6	scatter_nb
16	0.66	6	scatter_nb
32	0.66	6	scatter_nb
64	0.85	6	scatter_nb
128	1.25	6	scatter_nb
256	1.3	6	scatter_nb
512	1.53	6	scatter_nb
1024	2.11	6	scatter_nb
2048	3.06	6	scatter_nb
4096	4.71	6	scatter_nb
8192	7.69	6	scatter_nb
16384	13.77	6	scatter_nb
32768	25.63	6	scatter_nb
65536	49.26	6	scatter_nb
131072	76.32	6	scatter_nb
262144	234.91	6	scatter_nb
524288	393.0	6	scatter_nb
1048576	937.51	6	scatter_nb
2097152	2237.09	6	scatter_nb
4194304	4988.27	6	scatter_nb
8	1.34	12	broadcast_flat
16	1.27	12	broadcast_flat
32	1.53	12	broadcast_flat
64	1.34	12	broadcast_flat
128	2.1	12	broadcast_flat
256	2.15	12	broadcast_flat
512	2.29	12	broadcast_flat
1024	2.86	12	broadcast_flat
2048	3.72	12	broadcast_flat
4096	5.46	12	broadcast_flat
8192	8.26	12	broadcast_flat
16384	15.28	12	broadcast_flat
32768	31.82	12	broadcast_flat
65536	64.85	12	broadcast_flat
131072	131.72	12	broadcast_flat
262144	254.5	12	broadcast_flat
524288	507.41	12	broadcast_flat
1048576	882.68	12	broadcast_flat
2097152	1481.31	12	broadcast_flat
4194304	2858.09	12	broadcast_flat
8	1.63	12	broadcast_chain
16	1.6	12	broadcast_chain
32	2.06	12	broadcast_chain
64	1.86	12	broadcast_chain
128	3.0	12	broadcast_chain
256	3.12	12	broadcast_chain
512	3.43	12	broadcast_chain
1024	4.36	12	broadcast_chain
2048	5.58	12	broadcast_chain
4096	7.83	12	broadcast_chain
8192	12.13	12	broadcast_chain
16384	21.69	12	broadcast_chain
32768	36.79	12	broadcast_chain
65536	68.79	12	broadcast_chain
131072	139.85	12	broadcast_chain
262144	262.63	12	broadcast_chain
524288	482.54	12	broadcast_chain
1048576	853.76	12	broadcast_chain
2097152	1629.17	12	broadcast_chain
4194304	3271.52	12	broadcast_chain
8	1.23	12	broadcast_binary_tree
16	1.23	12	broadcast_binary_tree
32	1.48	12	broadcast_binary_tree
64	1.42	12	broadcast_binary_tree
128	2.06	12	broadcast_binary_tree
256	2.14	12	broadcast_binary_tree
512	2.33	12	broadcast_binary_tree
1024	2.92	12	broadcast_binary_tree
2048	3.98	12	broadcast_binary_tree
4096	5.48	12	broadcast_binary_tree
8192	8.53	12	broadcast_binary_tree
16384	17.38	12	broadcast_binary_tree
32768	25.25	12	broadcast_binary_tree
65536	41.59	12	broadcast_binary_tree
131072	72.33	12	broadcast_binary_tree
262144	132.22	12	broadcast_binary_tree
524288	250.13	12	broadcast_binary_tree
1048576	467.58	12	broadcast_binary_tree
2097152	853.9	12	broadcast_binary_tree
4194304	2323.91	12	broadcast_binary_tree
8	1.11	12	scatter_flat
16	1.11	12	scatter_flat
32	1.39	12	scatter_flat
64	1.54	12	scatter_flat
128	1.96	12	scatter_flat
256	2.16	12	scatter_flat
512	2.62	12	scatter_flat
1024	3.59	12	scatter_flat
2048	5.21	12	scatter_flat
4096	8.0	12	scatter_flat
8192	13.33	12	scatter_flat
16384	16.07	12	scatter_flat
32768	24.76	12	scatter_flat
65536	52.54	12	scatter_flat
131072	108.96	12	scatter_flat
262144	144.4	12	scatter_flat
524288	218.78	12	scatter_flat
1048576	618.63	12	scatter_flat
2097152	2135.34	12	scatter_flat
4194304	6372.36	12	scatter_flat
8	1.47	12	scatter_binomial
16	1.46	12	scatter_binomial
32	1.69	12	scatter_binomial
64	1.61	12	scatter_binomial
128	3.26	12	scatter_binomial
256	3.34	12	scatter_binomial
512	3.77	12	scatter_binomial
1024	5.11	12	scatter_binomial
2048	6.56	12	scatter_binomial
4096	9.25	12	scatter_binomial
8192	14.18	12	scatter_binomial
16384	26.13	12	scatter_binomial
32768	53.08	12	scatter_binomial
65536	96.4	12	scatter_binomial
131072	198.07	12	scatter_binomial
262144	133.58	12	scatter_binomial
524288	253.19	12	scatter_binomial
1048576	623.29	12	scatter_binomial
2097152	2143.52	12	scatter_binomial
4194304	6324.47	12	scatter_binomial
8	1.03	12	scatter_nb
16	1.04	12	scatter_nb
32	1.28	12	scatter_nb
64	1.38	12	scatter_nb
128	1.82	12	scatter_nb
256	2.02	12	scatter_nb
512	2.51	12	scatter_nb
1024	3.52	12	scatter_nb
2048	5.15	12	scatter_nb
4096	7.91	12	scatter_nb
8192	13.21	12	scatter_nb
16384	23.65	12	scatter_nb
32768	45.13	12	scatter_nb
65536	68.37	12	scatter_nb
131072	151.21	12	scatter_nb
262144	410.77	12	scatter_nb
524288	841.4	12	scatter_nb
1048576	2062.95	12	scatter_nb
2097152	5218.96	12	scatter_nb
4194304	11571.94	12	scatter_nb
8	2.38	24	broadcast_flat
16	2.35	24	broadcast_flat
32	2.65	24	broadcast_flat
64	2.8	24	broadcast_flat
128	3.46	24	broadcast_flat
256	3.81	24	broadcast_flat
512	4.05	24	broadcast_flat
1024	4.68	24	broadcast_flat
2048	5.97	24	broadcast_flat
4096	8.62	24	broadcast_flat
8192	12.64	24	broadcast_flat
16384	20.97	24	broadcast_flat
32768	40.5	24	broadcast_flat
65536	58.75	24	broadcast_flat
131072	111.91	24	broadcast_flat
262144	236.17	24	broadcast_flat
524288	475.21	24	broadcast_flat
1048576	803.23	24	broadcast_flat
2097152	1601.37	24	broadcast_flat
4194304	3274.18	24	broadcast_flat
8	3.3	24	broadcast_chain
16	3.17	24	broadcast_chain
32	3.96	24	broadcast_chain
64	3.87	24	broadcast_chain
128	5.7	24	broadcast_chain
256	6.08	24	broadcast_chain
512	6.63	24	broadcast_chain
1024	7.82	24	broadcast_chain
2048	10.11	24	broadcast_chain
4096	14.2	24	broadcast_chain
8192	24.43	24	broadcast_chain
16384	34.7	24	broadcast_chain
32768	54.61	24	broadcast_chain
65536	89.62	24	broadcast_chain
131072	152.1	24	broadcast_chain
262144	287.82	24	broadcast_chain
524288	559.48	24	broadcast_chain
1048576	1086.41	24	broadcast_chain
2097152	2177.78	24	broadcast_chain
4194304	4606.02	24	broadcast_chain
8	2.78	24	broadcast_binary_tree
16	2.71	24	broadcast_binary_tree
32	2.99	24	broadcast_binary_tree
64	3.2	24	broadcast_binary_tree
128	3.91	24	broadcast_binary_tree
256	4.18	24	broadcast_binary_tree
512	4.37	24	broadcast_binary_tree
1024	5.13	24	broadcast_binary_tree
2048	6.73	24	broadcast_binary_tree
4096	9.31	24	broadcast_binary_tree
8192	13.7	24	broadcast_binary_tree
16384	23.2	24	broadcast_binary_tree
32768	35.27	24	broadcast_binary_tree
65536	62.75	24	broadcast_binary_tree
131072	118.3	24	broadcast_binary_tree
262144	252.66	24	broadcast_binary_tree
524288	485.64	24	broadcast_binary_tree
1048576	967.42	24	broadcast_binary_tree
2097152	1837.01	24	broadcast_binary_tree
4194304	3684.74	24	broadcast_binary_tree
8	2.6	24	scatter_flat
16	2.71	24	scatter_flat
32	3.1	24	scatter_flat
64	3.29	24	scatter_flat
128	3.79	24	scatter_flat
256	4.49	24	scatter_flat
512	5.63	24	scatter_flat
1024	8.0	24	scatter_flat
2048	11.16	24	scatter_flat
4096	25.91	24	scatter_flat
8192	24.99	24	scatter_flat
16384	43.32	24	scatter_flat
32768	29.72	24	scatter_flat
65536	48.36	24	scatter_flat
131072	117.18	24	scatter_flat
262144	222.84	24	scatter_flat
524288	412.35	24	scatter_flat
1048576	688.58	24	scatter_flat
2097152	1525.72	24	scatter_flat
4194304	3452.89	24	scatter_flat
8	3.51	24	scatter_binomial
16	3.48	24	scatter_binomial
32	3.67	24	scatter_binomial
64	3.84	24	scatter_binomial
128	6.17	24	scatter_binomial
256	6.54	24	scatter_binomial
512	7.49	24	scatter_binomial
1024	9.16	24	scatter_binomial
2048	14.65	24	scatter_binomial
4096	16.02	24	scatter_binomial
8192	23.69	24	scatter_binomial
16384	42.53	24	scatter_binomial
32768	80.87	24	scatter_binomial
65536	160.47	24	scatter_binomial
131072	315.07	24	scatter_binomial
262144	296.82	24	scatter_binomial
524288	536.08	24	scatter_binomial
1048576	1197.88	24	scatter_binomial
2097152	3527.86	24	scatter_binomial
4194304	10497.92	24	scatter_binomial
8	2.6	24	scatter_nb
16	2.72	24	scatter_nb
32	3.16	24	scatter_nb
64	3.27	24	scatter_nb
128	3.77	24	scatter_nb
256	4.37	24	scatter_nb
512	5.6	24	scatter_nb
1024	7.57	24	scatter_nb
2048	10.47	24	scatter_nb
4096	18.94	24	scatter_nb
8192	24.42	24	scatter_nb
16384	42.09	24	scatter_nb
32768	78.34	24	scatter_nb
65536	143.54	24	scatter_nb
131072	290.86	24	scatter_nb
262144	677.32	24	scatter_nb
524288	1390.84	24	scatter_nb
1048576	3440.17	24	scatter_nb
2097152	7740.21	24	scatter_nb
4194304	39977.9	24	scatter_nb
8	0.77	3	broadcast_flat
16	0.74	3	broadcast_flat
32	0.72	3	broadcast_flat
64	0.74	3	broadcast_flat
128	1.12	3	broadcast_flat
256	1.53	3	broadcast_flat
512	1.3	3	broadcast_flat
1024	1.58	3	broadcast_flat
2048	2.08	3	broadcast_flat
4096	2.96	3	broadcast_flat
8192	4.54	3	broadcast_flat
16384	6.49	3	broadcast_flat
32768	10.61	3	broadcast_flat
65536	15.1	3	broadcast_flat
131072	46.59	3	broadcast_flat
262144	38.15	3	broadcast_flat
524288	70.01	3	broadcast_flat
1048576	142.03	3	broadcast_flat
2097152	272.36	3	broadcast_flat
4194304	559.04	3	broadcast_flat
8	0.94	3	broadcast_chain
16	0.88	3	broadcast_chain
32	0.94	3	broadcast_chain
64	0.92	3	broadcast_chain
128	1.37	3	broadcast_chain
256	1.35	3	broadcast_chain
512	1.48	3	broadcast_chain
1024	1.78	3	broadcast_chain
2048	2.28	3	broadcast_chain
4096	3.08	3	broadcast_chain
8192	4.62	3	broadcast_chain
16384	6.75	3	broadcast_chain
32768	11.18	3	broadcast_chain
65536	15.85	3	broadcast_chain
131072	24.16	3	broadcast_chain
262144	38.28	3	broadcast_chain
524288	70.55	3	broadcast_chain
1048576	142.14	3	broadcast_chain
2097152	278.59	3	broadcast_chain
4194304	559.91	3	broadcast_chain
8	0.57	3	broadcast_binary_tree
16	0.56	3	broadcast_binary_tree
32	0.71	3	broadcast_binary_tree
64	0.71	3	broadcast_binary_tree
128	1.1	3	broadcast_binary_tree
256	1.14	3	broadcast_binary_tree
512	1.34	3	broadcast_binary_tree
1024	1.6	3	broadcast_binary_tree
2048	2.09	3	broadcast_binary_tree
4096	2.96	3	broadcast_binary_tree
8192	4.56	3	broadcast_binary_tree
16384	6.13	3	broadcast_binary_tree
32768	10.58	3	broadcast_binary_tree
65536	15.15	3	broadcast_binary_tree
131072	24.62	3	broadcast_binary_tree
262144	37.66	3	broadcast_binary_tree
524288	65.11	3	broadcast_binary_tree
1048576	131.19	3	broadcast_binary_tree
2097152	261.27	3	broadcast_binary_tree
4194304	520.18	3	broadcast_binary_tree
8	0.64	3	scatter_flat
16	0.63	3	scatter_flat
32	0.74	3	scatter_flat
64	0.72	3	scatter_flat
128	1.13	3	scatter_flat
256	1.16	3	scatter_flat
512	1.35	3	scatter_flat
1024	1.59	3	scatter_flat
2048	2.12	3	scatter_flat
4096	3.03	3	scatter_flat
8192	4.78	3	scatter_flat
16384	8.07	3	scatter_flat
32768	15.06	3	scatter_flat
65536	28.87	3	scatter_flat
131072	24.45	3	scatter_flat
262144	40.6	3	scatter_flat
524288	78.04	3	scatter_flat
1048576	196.79	3	scatter_flat
2097152	445.87	3	scatter_flat
4194304	959.56	3	scatter_flat
8	0.62	3	scatter_binomial
16	0.62	3	scatter_binomial
32	0.73	3	scatter_binomial
64	0.72	3	scatter_binomial
128	1.14	3	scatter_binomial
256	1.18	3	scatter_binomial
512	1.37	3	scatter_binomial
1024	1.6	3	scatter_binomial
2048	2.13	3	scatter_binomial
4096	3.04	3	scatter_binomial
8192	4.77	3	scatter_binomial
16384	8.12	3	scatter_binomial
32768	15.09	3	scatter_binomial
65536	28.86	3	scatter_binomial
131072	56.24	3	scatter_binomial
262144	40.27	3	scatter_binomial
524288	74.41	3	scatter_binomial
1048576	169.76	3	scatter_binomial
2097152	445.42	3	scatter_binomial
4194304	958.46	3	scatter_binomial
8	0.62	3	scatter_nb
16	0.62	3	scatter_nb
32	0.71	3	scatter_nb
64	0.7	3	scatter_nb
128	0.99	3	scatter_nb
256	1.04	3	scatter_nb
512	1.14	3	scatter_nb
1024	1.33	3	scatter_nb
2048	1.76	3	scatter_nb
4096	2.56	3	scatter_nb
8192	4.2	3	scatter_nb
16384	7.36	3	scatter_nb
32768	13.59	3	scatter_nb
65536	25.69	3	scatter_nb
131072	49.93	3	scatter_nb
262144	42.84	3	scatter_nb
524288	84.82	3	scatter_nb
1048576	242.66	3	scatter_nb
2097152	583.37	3	scatter_nb
4194304	1238.49	3	scatter_nb
8	0.82	6	broadcast_flat
16	0.8	6	broadcast_flat
32	0.97	6	broadcast_flat
64	0.91	6	broadcast_flat
128	1.52	6	broadcast_flat
256	1.55	6	broadcast_flat
512	1.73	6	broadcast_flat
1024	2.07	6	broadcast_flat
2048	3.03	6	broadcast_flat
4096	4.15	6	broadcast_flat
8192	8.21	6	broadcast_flat
16384	10.45	6	broadcast_flat
32768	17.59	6	broadcast_flat
65536	33.96	6	broadcast_flat
131072	70.61	6	broadcast_flat
262144	117.84	6	broadcast_flat
524288	231.87	6	broadcast_flat
1048576	885.89	6	broadcast_flat
2097152	1759.41	6	broadcast_flat
4194304	3692.39	6	broadcast_flat
8	0.69	6	broadcast_chain
16	0.68	6	broadcast_chain
32	0.86	6	broadcast_chain
64	0.91	6	broadcast_chain
128	1.77	6	broadcast_chain
256	1.83	6	broadcast_chain
512	2.07	6	broadcast_chain
1024	2.59	6	broadcast_chain
2048	3.58	6	broadcast_chain
4096	5.22	6	broadcast_chain
8192	8.27	6	broadcast_chain
16384	12.64	6	broadcast_chain
32768	20.67	6	broadcast_chain
65536	36.56	6	broadcast_chain
131072	72.93	6	broadcast_chain
262144	138.99	6	broadcast_chain
524288	291.58	6	broadcast_chain
1048576	519.72	6	broadcast_chain
2097152	820.66	6	broadcast_chain
4194304	1595.26	6	broadcast_chain
8	0.83	6	broadcast_binary_tree
16	0.81	6	broadcast_binary_tree
32	0.98	6	broadcast_binary_tree
64	0.99	6	broadcast_binary_tree
128	1.52	6	broadcast_binary_tree
256	1.7	6	broadcast_binary_tree
512	1.74	6	broadcast_binary_tree
1024	2.09	6	broadcast_binary_tree
2048	3.07	6	broadcast_binary_tree
4096	4.28	6	broadcast_binary_tree
8192	6.57	6	broadcast_binary_tree
16384	11.29	6	broadcast_binary_tree
32768	17.58	6	broadcast_binary_tree
65536	30.17	6	broadcast_binary_tree
131072	49.87	6	broadcast_binary_tree
262144	89.89	6	broadcast_binary_tree
524288	171.51	6	broadcast_binary_tree
1048576	327.81	6	broadcast_binary_tree
2097152	627.52	6	broadcast_binary_tree
4194304	1363.78	6	broadcast_binary_tree
8	0.61	6	scatter_flat
16	0.65	6	scatter_flat
32	0.69	6	scatter_flat
64	0.85	6	scatter_flat
128	1.22	6	scatter_flat
256	1.3	6	scatter_flat
512	1.52	6	scatter_flat
1024	2.09	6	scatter_flat
2048	3.43	6	scatter_flat
4096	4.66	6	scatter_flat
8192	8.19	6	scatter_flat
16384	14.75	6	scatter_flat
32768	15.39	6	scatter_flat
65536	29.22	6	scatter_flat
131072	59.64	6	scatter_flat
262144	117.97	6	scatter_flat
524288	156.81	6	scatter_flat
1048576	335.71	6	scatter_flat
2097152	822.08	6	scatter_flat
4194304	2782.69	6	scatter_flat
8	0.66	6	scatter_binomial
16	0.64	6	scatter_binomial
32	0.71	6	scatter_binomial
64	0.71	6	scatter_binomial
128	1.58	6	scatter_binomial
256	1.67	6	scatter_binomial
512	1.87	6	scatter_binomial
1024	2.31	6	scatter_binomial
2048	3.43	6	scatter_binomial
4096	5.16	6	scatter_binomial
8192	8.16	6	scatter_binomial
16384	14.81	6	scatter_binomial
32768	27.93	6	scatter_binomial
65536	54.0	6	scatter_binomial
131072	106.09	6	scatter_binomial
262144	64.57	6	scatter_binomial
524288	133.89	6	scatter_binomial
1048576	335.47	6	scatter_binomial
2097152	827.09	6	scatter_binomial
4194304	2716.03	6	scatter_binomial
8	0.62	6	scatter_nb
16	0.65	6	scatter_nb
32	0.69	6	scatter_nb
64	0.84	6	scatter_nb
128	1.26	6	scatter_nb
256	1.28	6	scatter_nb
512	1.53	6	scatter_nb
1024	2.09	6	scatter_nb
2048	3.05	6	scatter_nb
4096	4.67	6	scatter_nb
8192	7.62	6	scatter_nb
16384	13.59	6	scatter_nb
32768	25.2	6	scatter_nb
65536	48.3	6	scatter_nb
131072	79.1	6	scatter_nb
262144	222.85	6	scatter_nb
524288	397.26	6	scatter_nb
1048576	923.35	6	scatter_nb
2097152	2042.09	6	scatter_nb
4194304	4857.43	6	scatter_nb
8	1.97	12	broadcast_flat
16	1.79	12	broadcast_flat
32	1.95	12	broadcast_flat
64	1.6	12	broadcast_flat
128	2.35	12	broadcast_flat
256	2.28	12	broadcast_flat
512	2.36	12	broadcast_flat
1024	2.85	12	broadcast_flat
2048	3.68	12	broadcast_flat
4096	5.46	12	broadcast_flat
8192	8.34	12	broadcast_flat
16384	15.6	12	broadcast_flat
32768	31.89	12	broadcast_flat
65536	66.18	12	broadcast_flat
131072	133.17	12	broadcast_flat
262144	257.62	12	broadcast_flat
524288	520.85	12	broadcast_flat
1048576	914.68	12	broadcast_flat
2097152	1695.13	12	broadcast_flat
4194304	3170.51	12	broadcast_flat
8	1.63	12	broadcast_chain
16	1.62	12	broadcast_chain
32	2.09	12	broadcast_chain
64	1.89	12	broadcast_chain
128	3.05	12	broadcast_chain
256	3.16	12	broadcast_chain
512	3.45	12	broadcast_chain
1024	4.35	12	broadcast_chain
2048	5.62	12	broadcast_chain
4096	7.9	12	broadcast_chain
8192	12.13	12	broadcast_chain
16384	22.51	12	broadcast_chain
32768	36.7	12	broadcast_chain
65536	67.0	12	broadcast_chain
131072	139.49	12	broadcast_chain
262144	237.14	12	broadcast_chain
524288	461.27	12	broadcast_chain
1048576	861.86	12	broadcast_chain
2097152	1555.43	12	broadcast_chain
4194304	3170.83	12	broadcast_chain
8	1.22	12	broadcast_binary_tree
16	1.19	12	broadcast_binary_tree
32	1.44	12	broadcast_binary_tree
64	1.43	12	broadcast_binary_tree
128	2.07	12	broadcast_binary_tree
256	2.13	12	broadcast_binary_tree
512	2.29	12	broadcast_binary_tree
1024	2.91	12	broadcast_binary_tree
2048	3.99	12	broadcast_binary_tree
4096	5.46	12	broadcast_binary_tree
8192	8.28	12	broadcast_binary_tree
16384	16.06	12	broadcast_binary_tree
32768	24.4	12	broadcast_binary_tree
65536	41.19	12	broadcast_binary_tree
131072	72.32	12	broadcast_binary_tree
262144	134.54	12	broadcast_binary_tree
524288	253.77	12	broadcast_binary_tree
1048576	460.46	12	broadcast_binary_tree
2097152	868.41	12	broadcast_binary_tree
4194304	2344.33	12	broadcast_binary_tree
8	1.06	12	scatter_flat
16	1.11	12	scatter_flat
32	1.33	12	scatter_flat
64	1.47	12	scatter_flat
128	1.86	12	scatter_flat
256	2.1	12	scatter_flat
512	2.67	12	scatter_flat
1024	3.68	12	scatter_flat
2048	5.45	12	scatter_flat
4096	8.27	12	scatter_flat
8192	13.71	12	scatter_flat
16384	16.39	12	scatter_flat
32768	26.41	12	scatter_flat
65536	53.7	12	scatter_flat
131072	114.51	12	scatter_flat
262144	139.44	12	scatter_flat
524288	212.76	12	scatter_flat
1048576	616.58	12	scatter_flat
2097152	2160.14	12	scatter_flat
4194304	6333.17	12	scatter_flat
8	1.55	12	scatter_binomial
16	1.56	12	scatter_binomial
32	1.76	12	scatter_binomial
64	1.68	12	scatter_binomial
128	3.29	12	scatter_binomial
256	3.39	12	scatter_binomial
512	3.83	12	scatter_binomial
1024	5.15	12	scatter_binomial
2048	6.74	12	scatter_binomial
4096	9.59	12	scatter_binomial
8192	14.66	12	scatter_binomial
16384	26.54	12	scatter_binomial
32768	51.14	12	scatter_binomial
65536	96.68	12	scatter_binomial
131072	197.89	12	scatter_binomial
262144	124.77	12	scatter_binomial
524288	249.96	12	scatter_binomial
